X product,,,,,,,,,,,,,,,Y product,,,,,,,,,,,,,,,Z product,,,,,,,,,,,,,,,A product,,,,,,,,,,,,,,,B product,,,,,,,,,,,,,,,C product,,,,,,,,,,,,,,,D product,,,,,,,,,,,,,,,E product,,,,,,,,,,,,,,,F product,,,,,,,,,,,,,,,G product,,,,,,,,,,,,,,,H product,,,,,,,,,,,,,,
,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,,,Sales,Favorite count,Click count,Basket count,Stock,Price,Rating,Review,"""Notify me"" count",Variant(size),Remove from favorite,Impression,Gender,
4389,8,2,314,21,10,5,8,4,3,"S,M,L,XL",8,470,Male,,4389,0,0,379,18,2,6,9,0,3,Y,11,408,Female,,4389,8,5,338,23,14,8,7,3,4,"S,M,L,XL",14,555,Male,,4389,20,8,76,24,14,30,5,9,2,A,0,300,Female,,4389,21,4,136,24,6,5,5,2,2,B,12,195,Male,,4389,14,12,289,21,6,35,7,3,3,L,0,562,Female,,4389,0,0,91,4,9,400,10,0,2,K,5,173,Male,,4389,15,5,363,20,16,180,6,2,0,C,9,567,Female,,4389,11,9,310,19,5,195,8,9,3,D,1,786,Male,,4389,91,76,1787,112,53,18,7,46,9,B,27,2072,Male,,4389,147,33,1336,197,26,25,9,99,30,A,16,4042,Female,
4390,0,0,237,13,10,5,8,0,1,"S,M,L,XL",2,284,Male,,4390,1,0,88,20,13,6,8,1,3,Y,12,113,Female,,4390,0,0,181,9,10,8,5,0,2,"S,M,L,XL",2,352,Male,,4390,10,3,102,26,5,30,8,3,2,A,5,594,Female,,4390,12,10,356,12,11,5,9,10,2,B,6,450,Male,,4390,1,1,23,5,13,35,9,1,2,L,8,30,Female,,4390,0,0,17,1,7,400,9,0,1,K,15,160,Male,,4390,7,0,415,20,18,180,9,5,2,C,4,794,Female,,4390,2,1,377,28,15,195,6,0,3,D,11,730,Male,,4390,65,52,1589,111,10,18,6,63,39,B,42,2101,Male,,4390,70,66,2161,100,100,25,7,22,30,A,33,4296,Female,
4391,9,0,386,11,2,5,6,0,1,"S,M,L,XL",3,523,Male,,4391,6,0,25,18,8,6,9,2,3,Y,3,408,Female,,4391,7,3,215,7,9,8,10,0,3,"S,M,L,XL",6,397,Male,,4391,12,9,334,29,20,30,10,12,3,A,5,456,Female,,4391,10,2,193,24,11,5,7,4,0,B,0,480,Male,,4391,2,1,273,6,15,35,7,0,2,L,0,496,Female,,4391,2,2,34,3,6,400,8,1,2,K,14,115,Male,,4391,22,11,75,30,17,180,7,14,4,C,7,935,Female,,4391,9,5,406,25,3,195,8,3,3,D,9,616,Male,,4391,8,8,532,73,72,18,8,4,21,B,37,2947,Male,,4391,25,10,344,118,43,25,10,19,40,A,59,1002,Female,
4392,8,5,116,29,9,5,7,8,3,"S,M,L,XL",5,383,Male,,4392,5,3,269,11,19,6,7,0,3,Y,0,580,Female,,4392,15,0,402,23,19,8,10,4,1,"S,M,L,XL",10,764,Male,,4392,9,1,363,22,6,30,7,5,0,A,14,381,Female,,4392,20,1,200,25,6,5,7,20,2,B,6,411,Male,,4392,8,5,428,27,4,35,6,5,3,L,15,640,Female,,4392,0,0,98,15,6,400,7,0,1,K,3,220,Male,,4392,13,13,109,26,8,180,10,2,1,C,0,742,Female,,4392,7,3,254,14,10,195,6,4,2,D,15,656,Male,,4392,93,79,278,121,103,18,5,37,50,B,58,399,Male,,4392,26,9,317,233,109,25,8,3,8,A,80,738,Female,
4393,1,1,189,9,14,5,7,0,1,"S,M,L,XL",6,258,Male,,4393,4,2,112,11,15,6,8,4,3,Y,1,511,Female,,4393,14,14,377,26,3,8,9,12,0,"S,M,L,XL",7,485,Male,,4393,13,4,53,24,2,30,5,3,5,A,8,663,Female,,4393,2,0,421,4,18,5,6,2,3,B,4,493,Male,,4393,10,4,240,12,15,35,5,1,1,L,8,740,Female,,4393,2,1,5,10,10,400,5,0,4,K,4,59,Male,,4393,10,0,222,25,16,180,9,1,2,C,0,695,Female,,4393,0,0,134,25,3,195,5,0,4,D,12,752,Male,,4393,129,81,571,150,35,18,6,38,7,B,42,1361,Male,,4393,17,3,724,197,100,25,9,14,41,A,83,1975,Female,
4394,5,2,271,12,10,5,9,3,3,"S,M,L,XL",0,958,Male,,4394,2,0,152,15,12,6,8,0,1,Y,7,412,Female,,4394,3,1,301,18,4,8,5,3,4,"S,M,L,XL",0,751,Male,,4394,15,10,467,27,3,30,5,2,3,A,5,543,Female,,4394,19,19,467,23,5,5,7,14,1,B,6,586,Male,,4394,11,11,493,18,10,35,10,4,4,L,4,541,Female,,4394,1,0,187,7,7,400,10,1,2,K,8,333,Male,,4394,3,1,435,11,14,180,9,3,3,C,15,862,Female,,4394,2,1,316,15,20,195,7,0,5,D,8,960,Male,,4394,32,21,682,77,86,18,5,30,5,B,33,2495,Male,,4394,93,77,1405,190,35,25,7,80,28,A,44,1489,Female,
4395,7,4,489,23,14,5,6,3,4,"S,M,L,XL",1,909,Male,,4395,3,0,256,5,2,6,5,2,5,Y,14,558,Female,,4395,0,0,314,13,19,8,8,0,2,"S,M,L,XL",5,435,Male,,4395,9,0,213,24,12,30,10,7,1,A,8,507,Female,,4395,21,17,472,25,10,5,5,16,3,B,13,573,Male,,4395,2,2,350,23,6,35,8,2,4,L,9,376,Female,,4395,4,0,247,5,6,400,5,4,3,K,15,353,Male,,4395,28,3,310,11,16,180,7,2,3,C,10,860,Female,,4395,8,5,361,18,20,195,10,6,5,D,10,924,Male,,4395,119,102,1315,139,136,18,5,26,44,B,13,2676,Male,,4395,1,0,495,248,31,25,7,0,44,A,79,4943,Female,
4396,11,1,367,20,20,5,6,11,4,"S,M,L,XL",7,635,Male,,4396,6,5,236,26,12,6,9,2,0,Y,14,275,Female,,4396,15,1,213,28,10,8,5,11,0,"S,M,L,XL",6,658,Male,,4396,19,13,486,22,2,30,5,8,3,A,6,565,Female,,4396,25,0,403,28,6,5,10,25,2,B,10,421,Male,,4396,2,0,484,26,4,35,7,1,0,L,3,548,Female,,4396,1,0,266,7,5,400,5,0,0,K,11,429,Male,,4396,7,3,433,18,20,180,8,1,1,C,3,590,Female,,4396,12,8,293,16,16,195,10,5,2,D,6,746,Male,,4396,135,120,1214,147,47,18,6,123,24,B,46,3452,Male,,4396,1,0,1572,114,14,25,7,0,25,A,5,2925,Female,
4397,4,2,252,6,15,5,7,0,5,"S,M,L,XL",1,439,Male,,4397,3,1,299,10,20,6,8,3,0,Y,2,373,Female,,4397,14,3,435,26,8,8,7,4,5,"S,M,L,XL",5,743,Male,,4397,14,0,123,16,5,30,7,3,2,A,10,414,Female,,4397,13,8,70,25,11,5,8,6,1,B,2,249,Male,,4397,12,3,459,20,19,35,6,5,3,L,0,694,Female,,4397,2,2,118,3,2,400,7,2,2,K,11,451,Male,,4397,4,0,130,29,11,180,8,1,3,C,8,588,Female,,4397,7,2,311,6,12,195,9,2,4,D,9,999,Male,,4397,132,128,1318,143,139,18,10,25,40,B,29,2416,Male,,4397,149,143,456,155,115,25,10,45,22,A,26,2452,Female,
4398,2,0,220,27,10,5,5,2,0,"S,M,L,XL",13,680,Male,,4398,11,2,382,16,4,6,9,6,1,Y,14,466,Female,,4398,4,1,410,23,6,8,6,1,4,"S,M,L,XL",2,418,Male,,4398,8,1,47,21,4,30,8,3,5,A,7,312,Female,,4398,0,0,326,25,14,5,5,0,5,B,14,390,Male,,4398,4,1,433,29,3,35,5,3,0,L,9,683,Female,,4398,4,4,209,4,8,400,7,1,1,K,15,497,Male,,4398,2,1,230,12,8,180,10,0,2,C,12,641,Female,,4398,0,0,341,12,9,195,7,0,5,D,1,523,Male,,4398,119,110,1246,136,144,18,10,104,9,B,36,3228,Male,,4398,52,11,1308,205,129,25,9,18,7,A,59,1474,Female,
4399,0,0,441,9,8,5,10,0,1,"S,M,L,XL",4,462,Male,,4399,8,5,394,13,20,6,8,5,5,Y,9,543,Female,,4399,5,1,432,13,12,8,10,0,1,"S,M,L,XL",6,502,Male,,4399,21,14,289,30,14,30,6,5,0,A,7,437,Female,,4399,23,4,121,26,20,5,7,0,2,B,15,434,Male,,4399,0,0,393,21,7,35,5,0,0,L,7,493,Female,,4399,0,0,140,12,9,400,10,0,2,K,5,320,Male,,4399,5,5,457,21,18,180,6,5,3,C,3,839,Female,,4399,5,1,412,23,6,195,5,3,2,D,1,718,Male,,4399,125,40,711,139,96,18,7,31,0,B,35,3322,Male,,4399,118,13,1451,208,143,25,8,28,30,A,12,1471,Female,
4400,7,4,379,11,17,5,8,0,2,"S,M,L,XL",4,778,Male,,4400,11,8,276,15,6,6,10,0,0,Y,1,295,Female,,4400,3,1,440,14,7,8,5,3,4,"S,M,L,XL",0,713,Male,,4400,23,21,249,28,9,30,10,2,0,A,8,624,Female,,4400,20,4,442,22,17,5,7,20,2,B,0,479,Male,,4400,6,2,170,18,20,35,8,3,4,L,5,408,Female,,4400,3,2,41,3,2,400,8,0,0,K,2,260,Male,,4400,26,5,481,29,10,180,10,13,2,C,3,602,Female,,4400,11,11,335,29,12,195,8,8,4,D,14,856,Male,,4400,63,15,1533,73,72,18,5,7,13,B,54,2923,Male,,4400,134,58,1754,225,97,25,7,72,34,A,51,4128,Female,
4401,14,7,248,26,12,5,7,13,2,"S,M,L,XL",6,518,Male,,4401,5,2,31,24,7,6,7,2,5,Y,12,560,Female,,4401,4,4,153,25,17,8,6,4,0,"S,M,L,XL",14,589,Male,,4401,3,1,487,15,19,30,7,1,0,A,8,576,Female,,4401,20,15,239,20,15,5,9,8,0,B,14,346,Male,,4401,12,3,301,29,17,35,7,2,3,L,0,567,Female,,4401,3,0,183,13,3,400,8,1,5,K,7,326,Male,,4401,22,7,435,21,5,180,10,18,0,C,14,522,Female,,4401,3,1,432,18,9,195,9,0,3,D,15,783,Male,,4401,146,105,1637,147,42,18,7,84,28,B,7,3060,Male,,4401,125,89,2131,214,65,25,9,115,35,A,54,3892,Female,
4402,14,12,107,29,10,5,6,4,5,"S,M,L,XL",6,114,Male,,4402,8,2,500,27,7,6,7,4,1,Y,11,531,Female,,4402,3,0,303,7,5,8,10,0,1,"S,M,L,XL",5,711,Male,,4402,13,5,198,14,4,30,6,5,1,A,1,574,Female,,4402,26,11,69,27,7,5,7,10,2,B,2,484,Male,,4402,5,0,443,5,3,35,8,4,0,L,3,640,Female,,4402,2,1,481,10,2,400,7,1,3,K,3,490,Male,,4402,1,0,440,26,6,180,6,0,1,C,12,582,Female,,4402,14,13,330,14,5,195,10,3,1,D,10,374,Male,,4402,58,55,463,74,35,18,6,18,10,B,24,3195,Male,,4402,46,10,1257,150,135,25,10,42,31,A,57,1410,Female,
4403,1,0,12,10,12,5,7,0,1,"S,M,L,XL",1,744,Male,,4403,11,10,363,15,15,6,9,9,1,Y,3,469,Female,,4403,12,12,480,28,3,8,5,0,2,"S,M,L,XL",12,561,Male,,4403,15,14,103,29,18,30,8,2,1,A,14,484,Female,,4403,26,16,57,30,17,5,6,3,0,B,8,86,Male,,4403,1,1,344,9,13,35,10,1,0,L,5,614,Female,,4403,5,1,324,7,2,400,6,3,2,K,14,337,Male,,4403,7,5,452,24,7,180,8,7,0,C,14,984,Female,,4403,9,6,158,21,19,195,10,7,4,D,13,373,Male,,4403,29,8,164,68,82,18,7,1,50,B,6,732,Male,,4403,137,48,2285,157,44,25,9,7,29,A,97,4800,Female,
4404,7,5,453,14,9,5,10,0,5,"S,M,L,XL",13,492,Male,,4404,7,5,40,19,9,6,6,3,5,Y,3,183,Female,,4404,8,5,396,25,16,8,5,8,2,"S,M,L,XL",15,581,Male,,4404,13,4,307,22,8,30,8,0,4,A,12,547,Female,,4404,13,2,304,30,9,5,5,10,1,B,7,597,Male,,4404,9,6,472,20,8,35,9,1,1,L,5,634,Female,,4404,4,3,21,6,10,400,6,3,0,K,6,137,Male,,4404,6,5,209,14,2,180,9,3,4,C,8,625,Female,,4404,8,1,89,30,10,195,6,6,0,D,11,925,Male,,4404,94,61,1831,98,34,18,7,47,7,B,50,1986,Male,,4404,47,29,153,200,11,25,7,28,33,A,22,2367,Female,
4405,1,1,244,11,20,5,6,0,3,"S,M,L,XL",7,335,Male,,4405,0,0,347,5,13,6,7,0,4,Y,9,465,Female,,4405,10,0,96,25,2,8,5,7,2,"S,M,L,XL",11,537,Male,,4405,20,14,101,30,20,30,9,2,5,A,12,171,Female,,4405,0,0,457,15,12,5,10,0,0,B,13,465,Male,,4405,12,0,2,25,2,35,5,12,4,L,0,628,Female,,4405,3,0,496,15,3,400,8,0,1,K,14,496,Male,,4405,14,2,333,23,12,180,8,5,3,C,4,1000,Female,,4405,7,1,73,18,9,195,6,4,1,D,4,617,Male,,4405,6,5,921,99,93,18,7,6,29,B,0,2927,Male,,4405,15,12,1099,47,89,25,9,5,1,A,95,4535,Female,
4406,12,11,164,14,9,5,5,4,4,"S,M,L,XL",11,942,Male,,4406,9,0,115,26,4,6,5,1,0,Y,7,495,Female,,4406,3,3,245,18,16,8,6,2,2,"S,M,L,XL",2,340,Male,,4406,8,2,185,22,13,30,8,1,1,A,15,636,Female,,4406,6,6,482,16,6,5,5,0,1,B,12,589,Male,,4406,8,1,139,13,8,35,5,6,0,L,12,687,Female,,4406,1,1,230,8,8,400,6,0,2,K,8,402,Male,,4406,10,2,260,5,3,180,10,0,2,C,8,351,Female,,4406,6,0,462,8,12,195,7,2,0,D,0,651,Male,,4406,3,3,1471,80,96,18,9,1,40,B,2,3424,Male,,4406,105,1,2336,225,170,25,7,61,43,A,19,4475,Female,
4407,12,5,390,12,11,5,5,8,5,"S,M,L,XL",13,468,Male,,4407,10,2,321,15,4,6,8,2,2,Y,1,432,Female,,4407,6,5,356,12,6,8,10,6,2,"S,M,L,XL",7,747,Male,,4407,23,13,479,24,20,30,5,6,4,A,6,480,Female,,4407,14,12,213,23,11,5,5,4,3,B,5,504,Male,,4407,14,14,442,28,9,35,5,3,3,L,2,656,Female,,4407,3,3,315,9,3,400,7,0,0,K,13,376,Male,,4407,11,10,181,26,6,180,8,6,5,C,1,598,Female,,4407,5,0,431,24,4,195,9,2,3,D,5,734,Male,,4407,141,4,914,150,64,18,5,111,13,B,19,3295,Male,,4407,93,42,141,147,190,25,10,29,29,A,20,4812,Female,
4408,8,4,207,24,14,5,8,4,4,"S,M,L,XL",8,452,Male,,4408,0,0,119,20,2,6,7,0,3,Y,0,146,Female,,4408,17,14,330,19,13,8,9,14,5,"S,M,L,XL",9,441,Male,,4408,10,5,364,10,16,30,7,1,3,A,1,393,Female,,4408,20,1,235,20,10,5,5,5,1,B,1,255,Male,,4408,2,2,123,28,10,35,9,2,2,L,1,488,Female,,4408,3,1,458,7,10,400,9,2,3,K,1,472,Male,,4408,27,24,140,17,12,180,6,14,1,C,7,249,Female,,4408,9,4,69,25,5,195,7,3,4,D,10,867,Male,,4408,146,74,516,150,75,18,5,27,32,B,38,3330,Male,,4408,1,1,1858,40,98,25,8,0,32,A,24,2815,Female,
4409,6,6,61,30,10,5,10,2,4,"S,M,L,XL",5,860,Male,,4409,3,3,259,29,20,6,7,1,3,Y,11,421,Female,,4409,1,1,208,18,2,8,7,0,5,"S,M,L,XL",0,414,Male,,4409,1,0,473,14,14,30,6,0,5,A,3,565,Female,,4409,5,0,78,20,4,5,7,0,4,B,8,338,Male,,4409,10,10,443,15,20,35,10,0,4,L,1,559,Female,,4409,0,0,386,2,9,400,5,0,4,K,12,444,Male,,4409,0,0,22,27,15,180,10,0,3,C,7,545,Female,,4409,11,8,196,12,9,195,5,7,1,D,7,247,Male,,4409,30,9,1268,77,55,18,8,23,8,B,21,1475,Male,,4409,84,43,511,224,25,25,9,79,22,A,97,1797,Female,
4410,13,9,137,30,3,5,10,0,2,"S,M,L,XL",2,511,Male,,4410,2,1,112,16,14,6,6,2,1,Y,2,315,Female,,4410,9,3,486,28,20,8,10,1,1,"S,M,L,XL",5,673,Male,,4410,12,6,242,27,4,30,9,1,4,A,0,402,Female,,4410,24,19,114,29,13,5,6,12,2,B,2,383,Male,,4410,9,2,254,16,10,35,5,2,5,L,2,415,Female,,4410,5,3,108,13,3,400,5,0,4,K,13,447,Male,,4410,1,0,73,8,10,180,8,1,4,C,5,860,Female,,4410,10,0,476,9,12,195,8,0,4,D,7,660,Male,,4410,15,14,1303,37,123,18,9,5,32,B,36,2009,Male,,4410,129,64,592,203,46,25,10,55,43,A,96,4859,Female,
4411,8,4,381,9,3,5,5,6,0,"S,M,L,XL",5,743,Male,,4411,8,0,106,11,2,6,5,4,2,Y,14,144,Female,,4411,9,0,296,21,8,8,8,6,3,"S,M,L,XL",11,644,Male,,4411,21,14,67,21,11,30,10,21,3,A,9,626,Female,,4411,9,2,219,18,11,5,8,1,4,B,14,522,Male,,4411,0,0,252,18,3,35,10,0,1,L,2,360,Female,,4411,4,4,300,12,8,400,7,1,5,K,15,464,Male,,4411,10,1,103,23,19,180,8,3,1,C,14,334,Female,,4411,0,0,68,15,2,195,5,0,5,D,6,778,Male,,4411,116,40,1797,142,15,18,10,110,42,B,35,3126,Male,,4411,112,42,126,192,185,25,7,35,24,A,40,1673,Female,
4412,8,4,103,25,19,5,8,8,2,"S,M,L,XL",14,582,Male,,4412,6,5,344,23,16,6,5,5,3,Y,4,454,Female,,4412,3,3,483,10,6,8,10,2,5,"S,M,L,XL",5,786,Male,,4412,22,0,378,27,7,30,6,9,5,A,14,464,Female,,4412,25,16,449,27,6,5,7,10,4,B,9,539,Male,,4412,6,4,493,15,8,35,5,4,0,L,0,770,Female,,4412,4,4,400,9,7,400,8,2,0,K,15,433,Male,,4412,3,0,20,26,10,180,7,2,3,C,5,507,Female,,4412,5,5,414,29,12,195,9,2,4,D,0,936,Male,,4412,110,97,388,133,133,18,9,50,32,B,29,3442,Male,,4412,75,33,1147,192,12,25,9,34,18,A,68,3055,Female,
4413,14,7,68,18,8,5,9,5,2,"S,M,L,XL",0,721,Male,,4413,8,6,346,11,13,6,6,5,2,Y,15,402,Female,,4413,11,8,85,16,12,8,6,11,4,"S,M,L,XL",6,442,Male,,4413,15,8,281,26,9,30,10,10,5,A,13,304,Female,,4413,20,16,498,21,14,5,5,10,5,B,2,564,Male,,4413,9,0,118,16,16,35,7,6,4,L,6,439,Female,,4413,6,4,318,8,9,400,6,5,1,K,6,396,Male,,4413,19,14,312,17,2,180,10,13,3,C,3,773,Female,,4413,9,8,328,25,17,195,9,7,4,D,2,462,Male,,4413,64,56,1508,118,120,18,6,38,45,B,52,3427,Male,,4413,99,79,234,166,44,25,9,80,11,A,12,2524,Female,
4414,1,1,174,3,2,5,7,0,3,"S,M,L,XL",5,562,Male,,4414,6,0,209,28,4,6,5,6,3,Y,4,430,Female,,4414,7,3,332,27,5,8,7,4,4,"S,M,L,XL",6,535,Male,,4414,14,2,275,27,5,30,6,13,1,A,8,354,Female,,4414,9,1,434,29,8,5,7,3,3,B,9,438,Male,,4414,5,1,335,18,4,35,8,5,5,L,8,420,Female,,4414,4,4,102,10,7,400,10,4,4,K,0,404,Male,,4414,8,8,165,18,4,180,6,8,5,C,5,527,Female,,4414,5,0,336,28,7,195,10,0,3,D,4,627,Male,,4414,146,62,778,150,91,18,10,44,48,B,10,1475,Male,,4414,75,27,358,239,112,25,9,20,12,A,18,2865,Female,
4415,0,0,293,0,7,5,9,0,4,"S,M,L,XL",12,332,Male,,4415,8,5,12,17,13,6,10,0,3,Y,2,119,Female,,4415,11,8,88,24,11,8,10,9,2,"S,M,L,XL",8,429,Male,,4415,16,5,343,27,13,30,9,9,5,A,6,626,Female,,4415,22,22,307,26,13,5,8,15,5,B,1,456,Male,,4415,0,0,84,17,4,35,5,0,3,L,13,262,Female,,4415,6,5,14,8,6,400,8,0,2,K,9,342,Male,,4415,14,6,433,20,9,180,6,6,1,C,14,990,Female,,4415,2,1,373,24,10,195,8,1,0,D,12,632,Male,,4415,36,9,1948,41,36,18,6,20,4,B,58,2411,Male,,4415,48,9,2207,195,136,25,9,16,17,A,31,2663,Female,
4416,3,2,243,12,20,5,10,2,2,"S,M,L,XL",10,780,Male,,4416,4,3,441,27,4,6,10,0,5,Y,12,510,Female,,4416,10,7,287,10,11,8,8,0,5,"S,M,L,XL",2,394,Male,,4416,9,8,449,10,2,30,7,7,3,A,15,600,Female,,4416,6,4,447,19,13,5,10,4,0,B,13,525,Male,,4416,6,5,332,11,10,35,5,3,3,L,15,426,Female,,4416,5,1,329,6,10,400,9,3,3,K,10,427,Male,,4416,28,1,185,10,16,180,6,10,1,C,6,575,Female,,4416,1,1,446,16,13,195,8,1,2,D,3,703,Male,,4416,119,86,787,141,31,18,9,102,24,B,50,1381,Male,,4416,106,34,353,231,180,25,9,59,33,A,51,4353,Female,
4417,7,1,244,27,19,5,9,3,2,"S,M,L,XL",9,615,Male,,4417,9,1,94,26,19,6,9,6,4,Y,9,553,Female,,4417,16,6,51,16,19,8,8,8,1,"S,M,L,XL",14,687,Male,,4417,10,2,485,18,7,30,9,1,0,A,11,657,Female,,4417,4,3,118,20,6,5,10,2,0,B,1,283,Male,,4417,9,6,149,11,12,35,5,4,2,L,0,387,Female,,4417,0,0,432,7,10,400,10,0,4,K,4,450,Male,,4417,12,5,441,26,8,180,10,7,5,C,5,740,Female,,4417,13,4,348,16,5,195,6,2,1,D,2,813,Male,,4417,45,2,810,48,80,18,10,41,12,B,29,2137,Male,,4417,51,8,1181,93,84,25,8,26,50,A,81,4435,Female,
4418,12,12,47,25,9,5,5,10,0,"S,M,L,XL",1,908,Male,,4418,10,8,135,11,6,6,10,7,1,Y,12,588,Female,,4418,11,5,26,22,20,8,10,11,2,"S,M,L,XL",0,368,Male,,4418,16,1,155,30,16,30,6,7,5,A,7,340,Female,,4418,28,2,153,28,13,5,9,24,3,B,1,591,Male,,4418,4,3,19,14,8,35,5,0,5,L,12,378,Female,,4418,0,0,228,4,7,400,10,0,3,K,5,284,Male,,4418,6,6,266,15,19,180,6,1,0,C,5,770,Female,,4418,2,2,261,14,14,195,9,0,4,D,7,985,Male,,4418,26,14,716,33,70,18,9,7,31,B,63,2543,Male,,4418,110,40,658,119,79,25,8,10,44,A,24,2580,Female,
4419,6,4,140,9,14,5,8,6,1,"S,M,L,XL",12,385,Male,,4419,1,0,214,19,16,6,5,0,1,Y,8,461,Female,,4419,5,4,458,12,8,8,10,0,1,"S,M,L,XL",7,734,Male,,4419,8,2,377,15,15,30,5,0,2,A,6,572,Female,,4419,17,3,249,19,7,5,8,13,2,B,4,528,Male,,4419,9,8,206,26,14,35,10,6,4,L,2,247,Female,,4419,2,0,301,12,8,400,7,2,1,K,1,487,Male,,4419,7,5,274,23,4,180,10,4,3,C,6,525,Female,,4419,8,7,173,14,2,195,10,4,4,D,8,542,Male,,4419,94,3,371,108,135,18,9,52,7,B,32,2075,Male,,4419,7,7,1517,128,146,25,10,3,20,A,53,3294,Female,
4420,1,0,221,2,9,5,5,1,5,"S,M,L,XL",1,675,Male,,4420,3,2,3,13,8,6,5,2,0,Y,0,424,Female,,4420,5,5,441,24,7,8,6,1,5,"S,M,L,XL",8,756,Male,,4420,19,14,389,22,19,30,9,19,1,A,3,422,Female,,4420,19,17,386,25,12,5,9,7,2,B,11,524,Male,,4420,14,0,104,14,3,35,8,12,5,L,9,399,Female,,4420,6,5,311,7,10,400,9,1,4,K,7,468,Male,,4420,6,3,451,8,15,180,10,6,0,C,11,825,Female,,4420,13,7,141,17,18,195,5,10,0,D,7,910,Male,,4420,49,26,883,125,101,18,6,29,11,B,57,1811,Male,,4420,10,1,1321,154,79,25,9,8,9,A,6,1626,Female,
4421,3,3,279,23,6,5,5,2,3,"S,M,L,XL",12,530,Male,,4421,4,4,404,30,19,6,8,2,4,Y,8,467,Female,,4421,1,0,352,17,13,8,10,1,2,"S,M,L,XL",13,711,Male,,4421,2,1,312,24,15,30,7,0,3,A,7,567,Female,,4421,9,3,182,25,14,5,9,5,1,B,10,586,Male,,4421,0,0,231,13,9,35,6,0,0,L,15,581,Female,,4421,2,0,439,4,8,400,9,2,4,K,8,492,Male,,4421,6,1,493,30,3,180,5,4,1,C,11,796,Female,,4421,12,1,230,24,17,195,9,4,0,D,4,296,Male,,4421,41,28,1465,57,41,18,6,31,18,B,63,2874,Male,,4421,32,6,1563,121,146,25,7,28,37,A,2,2414,Female,
4422,10,3,229,10,14,5,7,1,0,"S,M,L,XL",1,494,Male,,4422,1,0,342,17,17,6,5,0,1,Y,11,444,Female,,4422,11,11,243,25,20,8,10,7,5,"S,M,L,XL",13,739,Male,,4422,4,0,307,30,18,30,5,1,5,A,11,440,Female,,4422,13,1,235,25,8,5,9,4,4,B,12,446,Male,,4422,14,1,16,17,20,35,6,9,4,L,6,306,Female,,4422,2,2,423,11,4,400,6,1,5,K,15,487,Male,,4422,26,15,468,22,9,180,6,22,5,C,13,806,Female,,4422,3,1,50,9,9,195,9,2,0,D,9,284,Male,,4422,143,6,364,149,101,18,8,6,29,B,41,1295,Male,,4422,148,140,422,188,59,25,7,72,41,A,7,1363,Female,
4423,6,0,364,21,13,5,8,4,5,"S,M,L,XL",8,608,Male,,4423,11,11,29,19,19,6,8,5,5,Y,8,285,Female,,4423,5,1,483,27,20,8,9,1,3,"S,M,L,XL",3,705,Male,,4423,19,7,455,26,5,30,7,2,3,A,0,458,Female,,4423,0,0,13,6,7,5,9,0,5,B,10,483,Male,,4423,1,0,224,24,19,35,7,0,5,L,0,762,Female,,4423,0,0,45,11,2,400,10,0,2,K,5,68,Male,,4423,3,0,388,17,11,180,6,0,5,C,11,936,Female,,4423,11,7,463,22,8,195,10,10,0,D,2,908,Male,,4423,107,38,1501,120,139,18,8,90,12,B,60,1780,Male,,4423,13,6,2372,88,114,25,10,0,21,A,40,3765,Female,
4424,0,0,237,2,7,5,5,0,3,"S,M,L,XL",3,817,Male,,4424,7,4,355,24,14,6,7,1,3,Y,5,582,Female,,4424,7,2,495,13,12,8,8,4,5,"S,M,L,XL",9,556,Male,,4424,20,6,224,24,6,30,9,2,0,A,6,290,Female,,4424,2,2,461,17,15,5,7,0,5,B,3,596,Male,,4424,5,4,278,13,16,35,10,4,1,L,2,351,Female,,4424,3,1,130,5,2,400,6,3,1,K,14,383,Male,,4424,5,5,395,9,5,180,8,0,1,C,11,598,Female,,4424,5,5,387,11,12,195,7,1,4,D,1,981,Male,,4424,18,5,1867,96,94,18,7,1,3,B,54,1928,Male,,4424,59,53,349,73,73,25,10,9,6,A,2,731,Female,
